,Config,Scheduler,Iteration,total time,cpu time,write to cpu ratio,task scheduler delay,peak JVM,total shuffle read,total shuffle write,average response time,average response time (worst10%),average response time (worst80),average response time (worst95),average response time (worst100),average proportional slowdown,average proportional slowdown (worst10%),loop1000_ average response time,loop1000_ average response time (worst 10%),loop1000_ average proportional slowdown,loop1000_ average proportional slowdown (worst 10%),loop1000_ average response time (worst 1%),loop1000_ average proportional slowdown (worst 1%),user1_big_ average response time,user1_big_ average proportional slowdown (worst 10%),user1_big_ average response time (worst 10%),user1_big_ average proportional slowdown,user2_big_ average response time,user2_big_ average proportional slowdown (worst 10%),user2_big_ average response time (worst 10%),user2_big_ average proportional slowdown,user3_big_ average response time,user3_big_ average proportional slowdown (worst 10%),user3_big_ average response time (worst 10%),user3_big_ average proportional slowdown,user4_big_ average response time,user4_big_ average proportional slowdown (worst 10%),user4_big_ average response time (worst 10%),user4_big_ average proportional slowdown,loop20_ DVR,loop20_ violation count,loop20_ DSR,loop20_ slack count,loop100_ DVR,loop100_ violation count,loop100_ DSR,loop100_ slack count,loop1000_ DVR,loop1000_ violation count,loop1000_ DSR,loop1000_ slack count,user1_big_ DVR,user1_big_ violation count,user1_big_ DSR,user1_big_ slack count,user2_big_ DVR,user2_big_ violation count,user2_big_ DSR,user2_big_ slack count,user3_big_ DVR,user3_big_ violation count,user3_big_ DSR,user3_big_ slack count,user4_big_ DVR,user4_big_ violation count,user4_big_ DSR,user4_big_ slack count,best user DVR,worst user DVR ,best user DSR,worst user DSR,Total DVR,Total violations,Total DSR,Total gains
5,4_large_users,CUSTOM_USERCLUSTERFAIR,1.0,62.15200002988179,0.0,0.0,0.0,0.5928634079999999,4.5312e-05,4.5312e-05,14.286833355824154,21.363666772842407,13.276277787155575,15.970111158159042,21.363666772842407,1.3150619804698225,1.9664641727579535,14.286833355824154,21.363666772842407,1.3150619804698225,1.9664641727579535,21.363666772842407,1.9664641727579535,13.062416672706604,1.2872177169319456,13.984333276748657,1.2023579411548788,13.937500019868214,1.3977049552288252,15.184666633605957,1.2829068501351446,14.72675003608068,1.6012518398306446,17.395999987920128,1.3555550475037443,15.420666694641113,1.9664641727579535,21.363666772842407,1.4194280830855222,,0.0,,0.0,,0.0,,0.0,0.20686361301644673,14.333333333333336,-0.10957753220377811,1.6666666666666665,0.17872284612103745,18.333333333333332,-0.10957753220377811,1.6666666666666665,0.1688790568560023,20.666666666666668,-0.10957753220377811,3.333333333333333,0.18156764934712527,24.666666666666664,-0.10957753220377811,3.333333333333333,0.20686361301644673,28.66666666666667,-0.10957753220377811,3.333333333333333,0.1688790568560023,0.20686361301644673,-0.10957753220377811,-0.10957753220377811,0.20686361301644673,28.66666666666667,-0.10957753220377811,3.333333333333333
6,4_large_users,DEFAULT_FAIR_PARTITIONER,1.0,56.18599994977315,0.0,0.0,0.0,0.6600605333333334,0.000243788,0.000243788,13.579729179541271,15.384999990463257,13.122527791394129,14.806777795155842,15.384999990463257,1.2499750717545353,1.4161450653961023,13.579729179541271,15.384999990463257,1.2499750717545353,1.4161450653961023,15.384999990463257,1.4161450653961023,12.983833372592926,1.2916666755034867,14.03266676266988,1.195124574060468,13.590833346048992,1.35162002354436,14.68399993578593,1.2509971783918437,13.960083345572155,1.4161450653961023,15.384999990463257,1.2849855804098078,13.784166653951008,1.3675134981971895,14.856666644414268,1.2687929541560208,,0.0,,0.0,,0.0,,0.0,0.06141378910705013,8.333333333333334,-0.0504746271766285,7.666666666666666,0.06834117442627712,12.333333333333334,-0.0504746271766285,7.666666666666666,0.06305991780018996,14.333333333333336,-0.04812328928515133,9.666666666666668,0.06141378910705013,16.666666666666668,-0.04423007009198836,11.333333333333334,0.06141378910705013,16.666666666666668,-0.0504746271766285,15.333333333333332,0.059914908275517306,0.06983321685645766,-0.04423007009198836,-0.051852744724781394,0.06141378910705013,16.666666666666668,-0.0504746271766285,15.333333333333332
7,4_large_users,CUSTOM_FAIR_PARTITIONER,1.0,55.939333359400436,0.0,0.0,0.0,0.5712762826666666,0.000243788,0.000243788,13.487270841995876,15.30666669209798,12.975555572244856,14.927666637632584,15.30666669209798,1.241464547311844,1.4089347102446594,13.487270841995876,15.30666669209798,1.241464547311844,1.4089347102446594,15.30666669209798,1.4089347102446594,12.643416702747345,1.2754970502197946,13.856999953587849,1.1637901972337394,13.666666686534882,1.3856161047444369,15.053333361943562,1.2579774196000444,13.76933334271113,1.387303630159834,15.071666638056437,1.2674275904557373,13.869666635990143,1.4011720611467393,15.222333272298176,1.2766629819578554,,0.0,,0.0,,0.0,,0.0,,4.333333333333334,-0.037112982579088696,11.666666666666666,,5.333333333333334,-0.03806385223512174,14.666666666666668,,8.0,-0.03806385223512174,16.0,,8.666666666666668,-0.04172157494609784,19.333333333333336,,8.666666666666668,-0.037112982579088696,23.333333333333332,,,-0.03532937241701788,-0.04284980455201047,,8.666666666666668,-0.037112982579088696,23.333333333333332
8,4_large_users,CUSTOM_RANDOM_PARTITIONER,1.0,56.932000080744416,0.0,0.0,0.0,0.6305151466666666,0.000243788,0.000243788,11.626895835002262,30.72066672643026,7.946083320511711,19.985555595821804,30.72066672643026,1.0702223706739933,2.8277491463945372,11.626895835002262,30.72066672643026,1.0702223706739933,2.8277491463945372,30.72066672643026,2.8277491463945372,9.479833344618479,1.4914089359368654,16.20266668001811,0.8725914345193742,11.588083346684773,2.2771232228801126,24.73866669336955,1.0666497925888045,13.431416670481365,2.0929369261642847,22.737666765848797,1.2363233312298751,12.008249978224438,2.0252209143949944,22.00200001398722,1.1053249243579193,,0.0,,0.0,,0.0,,0.0,0.5966127985415166,5.0,-0.5772096020661018,11.0,0.6020727424091913,5.333333333333333,-0.5844717027228026,14.666666666666668,0.6124749652919796,5.999999999999999,-0.6199775717047508,18.0,0.5966127985415166,8.666666666666668,-0.6115423250077375,19.333333333333332,0.5966127985415166,10.0,-0.5772096020661018,22.0,0.5966127985415166,0.6124749652919796,-0.5554225865741489,-0.6404040243696552,0.5966127985415166,10.0,-0.5772096020661018,22.0
9,4_large_users,TRUE_FIFO_PARTITIONER,1.0,56.38699992497762,0.0,0.0,0.0,0.6246273786666666,0.000243788,0.000243788,12.833749999602638,15.496333360671997,12.190666668944889,14.518555535210506,15.496333360671997,1.181309830596708,1.4263929823888066,12.833749999602638,15.496333360671997,1.181309830596708,1.4263929823888066,15.496333360671997,1.4263929823888066,11.528333326180775,1.3095851718764944,14.227333307266235,1.0611499747957267,12.464666624863941,1.3997606790469566,15.207000017166138,1.1473367659116294,13.366416692733765,1.3719931296056898,14.905333360036213,1.2303402699497206,13.975583354632057,1.3259082052364732,14.404666741689045,1.286412311729755,,0.0,,0.0,,0.0,,0.0,0.03367851534364358,1.0,-0.3274314308339849,15.0,0.03367851534364358,1.0,-0.34525136860046796,19.0,0.03367851534364358,1.0,-0.3613285289420329,23.0,0.03367851534364358,1.0,-0.35038592132405655,27.0,0.03367851534364358,2.0,-0.32743143083398496,30.0,0.03367851534364358,0.03367851534364358,-0.32743143083398496,-0.3613285289420329,0.03367851534364358,2.0,-0.32743143083398496,30.0
10,4_large_users,CUSTOM_CLUSTERFAIR_PARTITIONER,1.0,56.00300010045369,0.0,0.0,0.0,0.6185699306666667,0.000243788,0.000243788,12.808416679501534,15.1316667397817,12.330222249031067,13.946777714623344,15.1316667397817,1.1789779712354134,1.3928264672111281,12.808416679501534,15.1316667397817,1.1789779712354134,1.3928264672111281,15.1316667397817,1.3928264672111281,11.618416686852774,1.2806823763358106,13.913333336512249,1.0694418894378472,12.458083311716717,1.284180155090684,13.95133320490519,1.1467307908428492,13.271583338578541,1.2804982807920677,13.911333322525024,1.2216111320488348,13.885583380858101,1.3928264672111281,15.1316667397817,1.278128072612123,,0.0,,0.0,,0.0,,0.0,,0.3333333333333333,-0.28322323557477747,15.666666666666664,,0.3333333333333333,-0.301177198679758,19.666666666666668,,0.3333333333333333,-0.3195907326536748,23.666666666666668,,0.3333333333333333,-0.31212658630362783,27.66666666666667,,0.6666666666666666,-0.28322323557477747,31.33333333333333,,,-0.28322323557477747,-0.3195907326536748,,0.6666666666666666,-0.28322323557477747,31.33333333333333
11,4_large_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,1.0,56.444666624069214,0.0,0.0,0.0,0.6225560106666667,0.000243788,0.000243788,12.799458329876263,15.49066670735677,12.126972218354544,14.592333316802979,15.49066670735677,1.1781533808796265,1.425871383225034,12.799458329876263,15.49066670735677,1.1781533808796265,1.425871383225034,15.49066670735677,1.425871383225034,11.529499967892965,1.3474778957558895,14.638999859491985,1.0612573608148899,12.380833347638447,1.340359603006815,14.56166672706604,1.13962015350133,13.297000010808308,1.3953730954103276,15.1593333085378,1.2239506637341964,13.990499993165333,1.327319587336256,14.419999996821087,1.2877853454680903,,0.0,,0.0,,0.0,,0.0,0.03887137432541283,1.0,-0.32347023774503647,15.0,0.03887137432541283,1.0,-0.33928636186320904,19.0,0.03887137432541283,1.0,-0.35646855542351763,23.0,0.03887137432541283,1.0,-0.34580098550616667,27.0,0.03887137432541283,2.0,-0.32347023774503647,30.0,0.03887137432541283,0.03887137432541283,-0.32347023774503647,-0.35646855542351763,0.03887137432541283,2.0,-0.32347023774503647,30.0
