,Config,Scheduler,Iteration,total time,cpu time,write to cpu ratio,task scheduler delay,peak JVM,total shuffle read,total shuffle write,average response time,average response time (worst10%),average response time (worst85),average response time (worst95),average response time (worst100),average proportional slowdown,average proportional slowdown (worst10%),loop100_ average response time,loop100_ average response time (worst 10%),loop100_ average proportional slowdown,loop100_ average proportional slowdown (worst 10%),loop100_ average response time (worst 1%),loop100_ average proportional slowdown (worst 1%),user1_power_ average response time,user1_power_ average proportional slowdown (worst 10%),user1_power_ average response time (worst 10%),user1_power_ average proportional slowdown,user2_power_ average response time,user2_power_ average proportional slowdown (worst 10%),user2_power_ average response time (worst 10%),user2_power_ average proportional slowdown,user3_small_ average response time,user3_small_ average proportional slowdown (worst 10%),user3_small_ average response time (worst 10%),user3_small_ average proportional slowdown,user4_small_ average response time,user4_small_ average proportional slowdown (worst 10%),user4_small_ average response time (worst 10%),user4_small_ average proportional slowdown,loop20_ DVR,loop20_ violation count,loop20_ DSR,loop20_ slack count,loop100_ DVR,loop100_ violation count,loop100_ DSR,loop100_ slack count,loop1000_ DVR,loop1000_ violation count,loop1000_ DSR,loop1000_ slack count,user1_power_ DVR,user1_power_ violation count,user1_power_ DSR,user1_power_ slack count,user2_power_ DVR,user2_power_ violation count,user2_power_ DSR,user2_power_ slack count,user3_small_ DVR,user3_small_ violation count,user3_small_ DSR,user3_small_ slack count,user4_small_ DVR,user4_small_ violation count,user4_small_ DSR,user4_small_ slack count,best user DVR,worst user DVR ,best user DSR,worst user DSR,Total DVR,Total violations,Total DSR,Total gains
3,2_power_2_small_users,CUSTOM_RANDOM_PARTITIONER,1.0,146.55100003878275,0.0,0.0,0.0,0.6613212933333333,0.000472236,0.000472236,39.130302540633984,114.93646298072957,23.732723359888645,91.71422222219867,123.49813335736593,17.383519564919585,51.06017902298069,39.130302540633984,114.93646298072957,17.383519564919585,51.06017902298069,145.41433334350586,64.59988153865208,39.32360417048137,49.208333342053805,110.76795835296312,17.46939323433201,41.555779169996576,50.98485858832643,114.76691668232283,18.461030284316557,29.657638900809815,49.052717349237284,110.41766675313315,13.17531714829401,31.14444445239173,59.73241524432969,134.45766671498617,13.835826056149145,,0.0,,0.0,2.8268696292738706,69.33333333333334,-0.5721722572670955,114.66666666666666,2.8268696292738706,69.33333333333334,-0.5721722572670955,114.66666666666666,2.385905654243029,94.0,-0.582919266501079,170.0,2.0804196744406482,120.33333333333334,-0.5806815913342347,223.66666666666666,2.5670570079134416,129.0,-0.5749438540225575,227.0,2.8268696292738706,138.66666666666669,-0.5721722572670954,229.33333333333331,2.0804196744406482,2.8268696292738706,-0.5721722572670954,-0.5839065925944693,2.8268696292738706,138.66666666666669,-0.5721722572670954,229.33333333333331
40,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR,0.0,145.27100014686584,0.0,0.0,0.0,0.667096832,0.000362496,0.000362496,29.706472816674605,50.84827779399024,25.15430610520499,46.029074103743945,52.55230000019073,13.197011468980275,22.589194932914364,29.706472816674605,50.84827779399024,13.197011468980275,22.589194932914364,54.894999980926514,24.386939129687473,32.885275000333785,22.628665036595905,50.937124997377396,14.609184806900833,33.32591248750687,22.87461129044067,51.49075001478195,14.80493668925227,5.829249978065491,6.800088814659575,15.306999921798706,2.58962682277454,8.262083292007446,6.106175088395228,13.745000123977661,3.6704057272356487,,0.0,,0.0,0.5339144703415935,48.0,-0.35688153419983193,136.0,0.5339144703415935,48.0,-0.35688153419983193,136.0,0.43313576934607156,65.0,-0.357546492729524,199.0,0.3644179246844308,85.0,-0.3618402564678801,259.0,0.4541658823692764,89.0,-0.35845724574482574,267.0,0.5339144703415935,96.0,-0.35688153419983193,272.0,0.3644179246844308,0.5339144703415935,-0.35688153419983193,-0.3618402564678801,0.5339144703415935,96.0,-0.35688153419983193,272.0
41,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR,1.0,144.8069999217987,0.0,0.0,0.0,0.652958008,0.000362496,0.000362496,29.6260054435419,50.66150003009372,25.084965989703225,45.95088890746788,52.3021000623703,13.16126407976095,22.506219471387706,29.6260054435419,50.66150003009372,13.16126407976095,22.506219471387706,54.41199994087219,24.17236781024975,32.85577501952648,22.504386955873002,50.657375037670135,14.596079528887818,33.401962500810626,22.816803642295824,51.36062499880791,14.83872167961378,4.808583339055379,5.553976052181289,12.502000093460083,2.136198729033931,7.738583326339722,4.774322514002294,10.746999979019165,3.4378424372899694,,0.0,,0.0,0.47742656965731267,45.0,-0.3655284125533474,139.0,0.47742656965731267,45.0,-0.3655284125533474,139.0,0.3972586925598499,61.0,-0.3674167429294857,203.0,0.3584420573673394,78.0,-0.36917601482238566,266.0,0.41004431051248924,83.0,-0.3673786867259214,273.0,0.47742656965731267,90.0,-0.3655284125533474,278.0,0.3584420573673394,0.47742656965731267,-0.3655284125533474,-0.36917601482238566,0.47742656965731267,90.0,-0.3655284125533474,278.0
42,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR,2.0,145.15199995040894,0.0,0.0,0.0,0.689922792,0.000362496,0.000362496,29.689456510802973,50.99311106734805,25.04212244027326,46.49129629135132,52.64029994010925,13.18945202612304,22.65353668029678,29.689456510802973,50.99311106734805,13.18945202612304,22.65353668029678,54.78699994087219,24.338960435749527,33.10173748731613,22.6266659111089,50.93262496590614,14.70534761764377,33.78934998810291,22.975732979907924,51.71837493777275,15.010817409197205,3.3412500421206155,4.900932947512151,11.032000064849854,1.4843403119149778,5.956499954064687,4.684140342227726,10.543999910354614,2.6461572430318463,,0.0,,0.0,0.28713600111878185,42.0,-0.36002881471418363,142.0,0.28713600111878185,42.0,-0.36002881471418363,142.0,0.24453053317768575,60.0,-0.3656380750054458,204.0,0.22740247733890237,79.0,-0.3668537739483281,265.0,0.25641168023612104,80.0,-0.3635465635193055,276.0,0.2871360011187818,84.0,-0.36002881471418363,284.0,0.22740247733890237,0.2871360011187818,-0.36002881471418363,-0.3668537739483281,0.2871360011187818,84.0,-0.36002881471418363,284.0
43,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR,1.0,145.07666667302448,0.0,0.0,0.0,0.6699925440000001,0.000362496,0.000362496,29.673978257006496,50.83429629714401,25.093798178393826,46.15708643418772,52.49823333422343,13.18257585828809,22.582983694866286,29.673978257006496,50.83429629714401,13.18257585828809,22.582983694866286,54.69799995422363,24.299422458562248,32.947595835725465,22.586572634525936,50.84237500031789,14.63687065114414,33.505741658806805,22.889049304214804,51.52324998378754,14.884825259354418,4.659694453080495,5.751665938117672,12.94700002670288,2.0700552879078162,7.319055524137284,5.188212648208416,11.678666671117147,3.2514684691858213,,0.0,,0.0,0.43282568037256264,45.0,-0.360812920489121,139.0,0.43282568037256264,45.0,-0.360812920489121,139.0,0.35830833169453574,62.0,-0.3635337702214852,202.0,0.31675415313022415,80.66666666666666,-0.36595668174619794,263.3333333333333,0.3735406243726289,84.0,-0.36312749866335087,272.0,0.43282568037256264,90.0,-0.360812920489121,278.0,0.31675415313022415,0.43282568037256264,-0.360812920489121,-0.36595668174619794,0.43282568037256264,90.0,-0.360812920489121,278.0
32,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,0.0,145.90000009536743,0.0,0.0,0.0,0.687248048,0.000472236,0.000472236,29.874103253302366,51.509999963972305,25.23146938304512,46.540814814744174,53.12069993019104,13.271480787784256,22.883163022644293,29.874103253302366,51.509999963972305,13.271480787784256,22.883163022644293,55.5699999332428,24.686805834403728,33.10338749587536,22.948300743145392,51.65662497282028,14.706080628998382,33.71383749246597,23.154431332592853,52.12062492966652,14.977271209447343,4.697749972343445,5.350066629424194,12.042999982833862,2.0869613382245418,7.9236666560173035,5.276321570431587,11.876999855041504,3.520065151495914,,0.0,,0.0,0.4998200457482261,47.0,-0.3691602350682655,137.0,0.4998200457482261,47.0,-0.3691602350682655,137.0,0.4122938099378614,66.0,-0.37338778795627175,198.0,0.3730880776496684,85.0,-0.37356986758858307,259.0,0.43189589017544655,88.0,-0.37164904044813984,268.0,0.4998200457482262,94.0,-0.3691602350682655,274.0,0.3730880776496684,0.4998200457482262,-0.3691602350682655,-0.37356986758858307,0.4998200457482262,94.0,-0.3691602350682655,274.0
33,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,1.0,146.34999990463257,0.0,0.0,0.0,0.611865912,0.000472236,0.000472236,30.10746739221656,51.91427777873145,25.405639452188193,47.024703723412976,53.5478000164032,13.375152106715484,23.062762229556395,30.10746739221656,51.91427777873145,13.375152106715484,23.062762229556395,55.98899984359741,24.87294528813745,33.41547500193119,23.11950245469159,52.04200002551079,14.844724567717098,33.96010000705719,23.33118612635988,52.518499970436096,15.08667259309515,4.85833324988683,5.72323407241367,12.882999897003174,2.1582999777373746,7.6190000375111895,8.427809948711488,18.97100019454956,3.3847179198183874,,0.0,,0.0,0.4621895741200296,49.0,-0.3727258056403472,135.0,0.4621895741200296,49.0,-0.3727258056403472,135.0,0.381530249995562,70.0,-0.3779192302654721,194.0,0.3382979739495271,90.0,-0.3781608776437038,254.0,0.40160742424474144,93.0,-0.3764472574076339,263.0,0.46218957412002953,98.0,-0.3727258056403472,270.0,0.3382979739495271,0.46218957412002953,-0.3727258056403472,-0.3781608776437038,0.46218957412002953,98.0,-0.3727258056403472,270.0
34,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,2.0,145.82800006866455,0.0,0.0,0.0,0.673261312,0.000472236,0.000472236,29.96610326093176,50.633666687541535,25.468870745224205,46.18448148833381,52.28580002784729,13.312351515296205,22.493854592421826,29.96610326093176,50.633666687541535,13.312351515296205,22.493854592421826,55.45300006866455,24.634828995408505,32.788874989748,22.511494895819816,50.67337501049042,14.566359391269657,33.470187509059905,22.779597964937132,51.276875019073486,14.869030434944426,9.536416669686636,10.202576668195753,22.966000080108643,4.236524508967852,8.216750005880991,8.346068387770853,18.786999940872192,3.6502665508134124,,0.0,,0.0,0.7514134028610664,49.0,-0.36064615024596997,135.0,0.7514134028610664,49.0,-0.36064615024596997,135.0,0.5981347710039305,66.0,-0.3639673303645969,198.0,0.5127178284123363,83.0,-0.36321113013343187,261.0,0.7025218250370178,91.0,-0.36135902005405235,265.0,0.7514134028610664,98.0,-0.36064615024596997,270.0,0.5127178284123363,0.7514134028610664,-0.36064615024596997,-0.3639673303645969,0.7514134028610664,98.0,-0.36064615024596997,270.0
35,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,1.0,146.02600002288818,0.0,0.0,0.0,0.6574584239999999,0.000472236,0.000472236,29.98255796881689,51.352648143415095,25.36865986015251,46.583333342163655,52.98476665814718,13.319661469931983,22.813259948207502,29.98255796881689,51.352648143415095,13.319661469931983,22.813259948207502,55.670666615168244,24.731526705983228,33.10257916251818,22.859766031218932,51.457333336273834,14.705721529328379,33.714708336194356,23.088405141296622,51.9719999730587,14.977658079162307,6.36416663063897,7.091959123344539,15.96399998664856,2.8272619416432563,7.919805566469828,7.350066635637976,16.544999996821087,3.518349874042571,,0.0,,0.0,0.5711410075764407,48.33333333333333,-0.36751073031819426,135.66666666666666,0.5711410075764407,48.33333333333333,-0.36751073031819426,135.66666666666666,0.463986276979118,67.33333333333333,-0.37175811619544696,196.66666666666669,0.4080346266705106,86.0,-0.3716472917885729,258.0,0.5120083798190687,90.66666666666666,-0.36981843930327535,265.3333333333333,0.5711410075764407,96.66666666666666,-0.36751073031819426,271.3333333333333,0.4080346266705106,0.5711410075764407,-0.36751073031819426,-0.3718993585322946,0.5711410075764407,96.66666666666666,-0.36751073031819426,271.3333333333333
4,2_power_2_small_users,DEFAULT_FAIR,0.0,140.7039999961853,0.0,0.0,0.0,0.697674224,0.000362496,0.000362496,42.43538586341816,81.52988889482286,36.22538774840686,54.43992590904236,101.31010003089905,18.851792920221303,36.21940866051659,42.43538586341816,81.52988889482286,18.851792920221303,36.21940866051659,140.1010000705719,62.23944916506969,40.80219999551773,45.769713445008456,103.02762496471405,18.126254995787527,45.21884998977184,27.052199030282598,60.89450001716614,20.088338511671186,37.761500000953674,23.93602837673138,53.87999987602234,16.775433141249962,39.44075000286102,25.81030662617965,58.099000215530396,17.521434919085305,,0.0,,0.0,3.170923116923953,69.0,-0.22081376805851474,115.0,3.170923116923953,69.0,-0.22081376805851474,115.0,2.964500806128542,78.0,-0.23109726022988075,186.0,2.1045423734354136,114.0,-0.22081376805851477,230.0,2.788295034839184,126.0,-0.22081376805851477,230.0,3.1709231169239525,138.0,-0.22081376805851477,230.0,2.1045423734354136,3.1709231169239525,-0.22081376805851477,-0.23109726022988075,3.1709231169239525,138.0,-0.22081376805851477,230.0
5,2_power_2_small_users,DEFAULT_FAIR,1.0,140.4720001220703,0.0,0.0,0.0,0.689548416,0.000362496,0.000362496,42.55764673585477,87.14238891336653,35.754782311770384,55.049333298647845,108.832200050354,18.90610694618159,38.71274496373457,42.55764673585477,87.14238891336653,18.90610694618159,38.71274496373457,139.41799998283386,61.93602842418207,41.40748750567436,50.81280546948836,114.37962511181831,18.395152157118773,45.136849987506864,28.11072854824142,63.277249962091446,20.05191025655569,39.359333316485085,27.05508663833326,60.901000022888184,17.485265800304344,36.22900001207987,25.16659266786647,56.65000009536743,16.09462461665032,,0.0,,0.0,3.3917419539186207,64.0,-0.22294245449899402,120.0,3.3917419539186207,64.0,-0.22294245449899402,120.0,3.329908687965981,70.0,-0.2347322498181111,194.0,2.321058376892865,104.0,-0.22294245449899402,240.0,3.083934345601026,116.0,-0.22294245449899402,240.0,3.3917419539186207,128.0,-0.22294245449899402,240.0,2.321058376892865,3.3917419539186207,-0.22294245449899402,-0.2347322498181111,3.3917419539186207,128.0,-0.22294245449899402,240.0
6,2_power_2_small_users,DEFAULT_FAIR,2.0,140.6859998703003,0.0,0.0,0.0,0.62249604,0.000362496,0.000362496,42.58198913802271,90.71783334679074,35.47738776401598,54.322148146452726,115.3212000131607,18.916920985349936,40.30112543171512,42.58198913802271,90.71783334679074,18.916920985349936,40.30112543171512,139.59400010108948,62.01421594895134,42.29027501046657,55.85128831524469,125.72124999761581,18.787327858936727,43.94767500162125,27.658984905769955,62.260375022888184,19.523622835016102,41.213666677474976,24.73522884906106,55.67900013923645,18.30904783539537,36.790500024954476,25.10350961147123,56.50800013542175,16.34406931361816,,0.0,,0.0,3.388297781505271,67.0,-0.24138181139674167,117.0,3.388297781505271,67.0,-0.24138181139674167,117.0,3.2703267256543502,76.0,-0.2556612694375997,188.0,2.31596147272899,110.0,-0.24138181139674164,234.0,3.0962988279638046,122.0,-0.24138181139674164,234.0,3.388297781505271,134.0,-0.24138181139674164,234.0,2.31596147272899,3.388297781505271,-0.24138181139674164,-0.2556612694375997,3.388297781505271,134.0,-0.24138181139674164,234.0
7,2_power_2_small_users,DEFAULT_FAIR,1.0,140.62066666285196,0.0,0.0,0.0,0.6699062266666668,0.000362496,0.000362496,42.52500724576521,86.46337038499338,35.81918594139774,54.60380245138098,108.48783336480459,18.891606950584276,38.41109301865543,42.52500724576521,86.46337038499338,18.891606950584276,38.41109301865543,139.70433338483173,62.063231179401036,41.499987503886224,50.8112690765805,114.37616669138274,18.436245003947676,44.76779165963332,27.607304161431323,62.14404166738193,19.887957201080994,39.444833331637916,25.242114621375233,56.82000001271565,17.52324892564989,37.486750013298455,25.360136301839113,57.085666815439865,16.65337628311793,,0.0,,0.0,3.316987617449281,66.66666666666666,-0.2283793446514168,117.33333333333334,3.316987617449281,66.66666666666666,-0.2283793446514168,117.33333333333334,3.1882454065829577,74.66666666666666,-0.24049692649519722,189.33333333333334,2.247187407685756,109.33333333333331,-0.22837934465141685,234.66666666666669,2.989509402801338,121.33333333333331,-0.22837934465141685,234.66666666666669,3.316987617449281,133.33333333333331,-0.22837934465141685,234.66666666666669,2.247187407685756,3.316987617449281,-0.22837934465141685,-0.24049692649519722,3.316987617449281,133.33333333333331,-0.22837934465141685,234.66666666666669
20,2_power_2_small_users,DEFAULT_FAIR_PARTITIONER,0.0,141.30200004577637,0.0,0.0,0.0,0.685987016,0.000472236,0.000472236,42.81804891643317,83.13461118274265,36.47763945131886,55.15188891799362,102.72070004940034,19.021789834044053,36.932301724896774,42.81804891643317,83.13461118274265,19.021789834044053,36.932301724896774,140.83699989318848,62.56641487924853,40.869250014424324,45.97284542566296,103.48487505316734,18.156041765626085,46.06634999215603,28.07829856395933,63.20425006747246,20.46483784635985,40.04449999332428,27.370502026226188,61.611000061035156,17.789649041903274,36.92825001478195,25.372723270553525,57.11400008201599,16.405264333532628,,0.0,,0.0,2.5629717790819866,88.0,-0.2690291230321012,96.0,2.5629717790819866,88.0,-0.2690291230321012,96.0,2.2651803695778403,108.0,-0.28336044455559606,156.0,1.674071405262906,152.0,-0.2690291230321012,192.0,2.2901123953069464,164.0,-0.2690291230321012,192.0,2.5629717790819866,176.0,-0.2690291230321012,192.0,1.674071405262906,2.5629717790819866,-0.2690291230321012,-0.28336044455559606,2.5629717790819866,176.0,-0.2690291230321012,192.0
21,2_power_2_small_users,DEFAULT_FAIR_PARTITIONER,1.0,140.72699999809265,0.0,0.0,0.0,0.693075752,0.000472236,0.000472236,42.7657445371151,85.63177772363026,36.03731970235604,55.26433330112033,107.9273999452591,18.99855377037543,38.04166047251456,42.7657445371151,85.63177772363026,18.99855377037543,38.04166047251456,140.11999988555908,62.24788977590362,41.495774963498114,50.98311859255416,114.76299995183945,18.434373595512266,45.14238747358322,26.56380493923697,59.79512491822243,20.054370268140033,40.12008331219355,24.13727229883913,54.33299994468689,17.823226704661725,38.03358334302902,25.660595328264474,57.76200008392334,16.89630535007953,,0.0,,0.0,3.221495079483909,72.0,-0.25482330784486645,112.0,3.221495079483909,72.0,-0.25482330784486645,112.0,3.172301099687461,79.0,-0.25526228822348546,185.0,2.1845848156149943,120.0,-0.25482330784486645,224.0,2.911927481235952,132.0,-0.25482330784486645,224.0,3.221495079483909,144.0,-0.25482330784486645,224.0,2.1845848156149943,3.221495079483909,-0.25482330784486645,-0.25526228822348546,3.221495079483909,144.0,-0.25482330784486645,224.0
22,2_power_2_small_users,DEFAULT_FAIR_PARTITIONER,2.0,140.69000005722046,0.0,0.0,0.0,0.696681056,0.000472236,0.000472236,42.702326081369236,86.0831110742357,35.91540816041077,55.11681480760927,108.95089995861053,18.970380311581177,38.24216396012248,42.702326081369236,86.0831110742357,18.970380311581177,38.24216396012248,140.11099982261658,62.24389152492961,41.557899984717366,50.95840735681212,114.7073749601841,18.461972449896653,45.662237495183945,27.05925143013949,60.910374969244,20.285312081378912,38.11183335383733,24.46290536861004,55.06599998474121,16.931067682735375,35.189583361148834,25.315415324342876,56.984999895095825,15.632866886338883,,0.0,,0.0,3.2367456362180134,67.0,-0.22831524228461628,117.0,3.2367456362180134,67.0,-0.22831524228461628,117.0,3.096330653265715,75.0,-0.2357263872376173,189.0,2.2069899738439664,110.0,-0.22831524228461625,234.0,2.9381720479645876,122.0,-0.22831524228461625,234.0,3.2367456362180134,134.0,-0.22831524228461625,234.0,2.2069899738439664,3.2367456362180134,-0.22831524228461625,-0.2357263872376173,3.2367456362180134,134.0,-0.22831524228461625,234.0
23,2_power_2_small_users,DEFAULT_FAIR_PARTITIONER,1.0,140.90633336702982,0.0,0.0,0.0,0.6919146079999999,0.000472236,0.000472236,42.7620398449725,84.94983332686954,36.143455771361886,55.177679008907745,106.53299998442333,18.99690797200022,37.738708719177936,42.7620398449725,84.94983332686954,18.99690797200022,37.738708719177936,140.35599986712137,62.35273206002725,41.30764165421327,49.30479045834308,110.98508332173029,18.350795937011668,45.62365832030773,27.233784977778598,61.30324998497963,20.268173398626267,39.42547221978506,25.323559897891784,57.00333333015442,17.514647809766792,36.71713890631994,25.449577974386962,57.28700002034505,16.311478856650346,,0.0,,0.0,3.0070708315946364,75.66666666666666,-0.250722557720528,108.33333333333334,3.0070708315946364,75.66666666666666,-0.250722557720528,108.33333333333334,2.844604040843672,87.33333333333333,-0.2581163733388996,176.66666666666666,2.0218820649072886,127.33333333333331,-0.250722557720528,216.66666666666669,2.7134039748358285,139.33333333333331,-0.250722557720528,216.66666666666669,3.0070708315946364,151.33333333333331,-0.250722557720528,216.66666666666669,2.0218820649072886,3.0070708315946364,-0.250722557720528,-0.2581163733388996,3.0070708315946364,151.33333333333331,-0.250722557720528,216.66666666666669
36,2_power_2_small_users,TRUE_FIFO,0.0,144.94000005722046,0.0,0.0,0.0,0.695489712,0.000362496,0.000362496,29.558467380378556,47.46972220473819,25.785836722575077,42.858555537682996,49.10590002536774,13.131260497724814,21.088281743553168,29.558467380378556,47.46972220473819,13.131260497724814,21.088281743553168,51.61500000953674,22.92980897802609,21.479674991965293,15.221068378238346,34.26262491941452,9.542281204782448,37.17318747639656,22.015881837605896,49.55775001645088,16.51407706636897,32.633749981721245,18.278542861362286,41.144999980926514,14.497445571622052,29.57700006167094,17.783651771358993,40.0310001373291,13.139493585815613,,0.0,,0.0,3.7711678930743107,40.0,-0.3956484853329486,144.0,3.7711678930743107,40.0,-0.3956484853329486,144.0,3.7711678930743107,40.0,-0.442494662234732,224.0,2.715515708987499,56.0,-0.3956484853329486,288.0,3.60771888079693,68.0,-0.3956484853329486,288.0,3.7711678930743107,80.0,-0.3956484853329486,288.0,2.715515708987499,3.7711678930743107,-0.3956484853329486,-0.442494662234732,3.7711678930743107,80.0,-0.3956484853329486,288.0
37,2_power_2_small_users,TRUE_FIFO,1.0,145.80499982833862,0.0,0.0,0.0,0.64814396,0.000362496,0.000362496,29.875108691661254,47.991500006781685,26.064006797310448,43.28588888380263,49.68920001983643,13.271927450760218,21.320079967472978,29.875108691661254,47.991500006781685,13.271927450760218,21.320079967472978,52.68100023269653,23.403376380584863,21.818812498450278,15.433696138758172,34.74125000834465,9.692942025077866,37.3802874982357,22.278320744322542,50.14849999547005,16.606080630046954,33.70483332872391,18.399378078770816,41.41700005531311,14.97327113670542,29.719499965508778,17.769435838506993,39.99900007247925,13.202798740785772,,0.0,,0.0,3.6998799359935735,42.0,-0.3975802355409576,142.0,3.6998799359935735,42.0,-0.3975802355409576,142.0,3.6998799359935735,42.0,-0.4409854825511847,222.0,2.6234252314713613,60.0,-0.39758023554095756,284.0,3.528145668953169,72.0,-0.39758023554095756,284.0,3.6998799359935735,84.0,-0.39758023554095756,284.0,2.6234252314713613,3.6998799359935735,-0.39758023554095756,-0.4409854825511847,3.6998799359935735,84.0,-0.39758023554095756,284.0
38,2_power_2_small_users,TRUE_FIFO,2.0,145.75699996948242,0.0,0.0,0.0,0.694608176,0.000362496,0.000362496,29.925423916267313,48.118388917711044,26.105789118072614,43.35818518532647,49.805600023269655,13.294279838412843,21.376449985655725,29.925423916267313,48.118388917711044,13.294279838412843,21.376449985655725,52.5550000667572,23.347401184698885,21.943025010824204,15.423256322999679,34.71774998307228,9.74812306122799,37.60153750479221,22.313416282212344,50.227500051259995,16.70437028200454,33.54158329963684,18.564193739143278,41.78800010681152,14.900747800816012,28.351166645685833,17.953798221196664,40.413999795913696,12.594920766630755,,0.0,,0.0,3.1375814399100244,48.0,-0.41220210832302323,136.0,3.1375814399100244,48.0,-0.41220210832302323,136.0,3.1375814399100244,48.0,-0.4501158688590604,216.0,2.1235728771774256,72.0,-0.41220210832302323,272.0,2.9645766854764584,84.0,-0.41220210832302323,272.0,3.1375814399100244,96.0,-0.41220210832302323,272.0,2.1235728771774256,3.1375814399100244,-0.41220210832302323,-0.4501158688590604,3.1375814399100244,96.0,-0.41220210832302323,272.0
39,2_power_2_small_users,TRUE_FIFO,1.0,145.50066661834717,0.0,0.0,0.0,0.6794139493333333,0.000362496,0.000362496,29.786333329435706,47.859870376410306,25.985210879319382,43.16754320227069,49.533566689491266,13.232489262299293,21.26160389889396,29.786333329435706,47.859870376410306,13.232489262299293,21.26160389889396,52.2836667696635,23.22686218110328,21.747170833746594,15.359340279998733,34.57387497027715,9.661115430362768,37.38500415980816,22.20253962138026,49.977916687726974,16.60817599280682,33.29338887002733,18.414038226425458,41.450000047683716,14.790488169714495,29.215888890955185,17.835628610354217,40.14800000190735,12.97907103107738,,0.0,,0.0,3.5362097563259693,43.333333333333336,-0.4018102763989765,140.66666666666669,3.5362097563259693,43.333333333333336,-0.4018102763989765,140.66666666666669,3.5362097563259693,43.333333333333336,-0.44453200454832575,220.66666666666669,2.487504605878762,62.66666666666667,-0.40181027639897643,281.33333333333337,3.366813745075519,74.66666666666667,-0.40181027639897643,281.33333333333337,3.5362097563259693,86.66666666666667,-0.40181027639897643,281.33333333333337,2.487504605878762,3.5362097563259693,-0.40181027639897643,-0.44453200454832575,3.5362097563259693,86.66666666666667,-0.40181027639897643,281.33333333333337
16,2_power_2_small_users,TRUE_FIFO_PARTITIONER,0.0,146.02699995040894,0.0,0.0,0.0,0.592828704,0.000472236,0.000472236,29.88828805607298,48.12050002151065,26.039244906431964,43.47737039460076,49.77870004177093,13.277782343879597,21.377387837188206,29.88828805607298,48.12050002151065,13.277782343879597,21.377387837188206,52.25999999046326,23.216348285412373,22.024874997138976,15.527154593296125,34.95162498950958,9.784484672207451,37.19157502949238,22.317136845976336,50.23587504029274,16.522245681693636,34.19833334287008,18.427809944474816,41.48100018501282,15.19250703814752,29.312416672706604,18.010217737802023,40.54100012779236,13.021953208665748,,0.0,,0.0,3.3285968440981675,47.0,-0.4146794505491273,137.0,3.3285968440981675,47.0,-0.4146794505491273,137.0,3.3285968440981675,47.0,-0.4494429500037554,217.0,2.2754059102503943,70.0,-0.4146794505491273,274.0,3.1682187368867014,82.0,-0.4146794505491273,274.0,3.3285968440981666,94.0,-0.4146794505491273,274.0,2.2754059102503943,3.3285968440981675,-0.4146794505491273,-0.4494429500037554,3.3285968440981666,94.0,-0.4146794505491273,274.0
17,2_power_2_small_users,TRUE_FIFO_PARTITIONER,1.0,145.81900000572205,0.0,0.0,0.0,0.623673392,0.000472236,0.000472236,29.862385878096458,47.987777802679275,26.03485714983778,43.37925926844279,49.6315000295639,13.26627537898554,21.318426389462136,29.862385878096458,47.987777802679275,13.26627537898554,21.318426389462136,52.217000007629395,23.19724567198107,21.85271252095699,15.442692137251742,34.761500000953674,9.708002008421584,37.50197500884533,22.253387387939576,50.092375010252,16.66013994173493,33.37249996264776,18.394935507077417,41.406999826431274,14.825633035383275,28.819499969482422,17.944469074840704,40.39299988746643,12.802976441351584,,0.0,,0.0,3.1697381681952024,48.0,-0.41405771902052263,136.0,3.1697381681952024,48.0,-0.41405771902052263,136.0,3.1697381681952024,48.0,-0.44908705261954146,216.0,2.1567974190714603,72.0,-0.41405771902052263,272.0,3.0126069219184353,84.0,-0.41405771902052263,272.0,3.1697381681952024,96.0,-0.41405771902052263,272.0,2.1567974190714603,3.1697381681952024,-0.41405771902052263,-0.44908705261954146,3.1697381681952024,96.0,-0.41405771902052263,272.0
18,2_power_2_small_users,TRUE_FIFO_PARTITIONER,2.0,145.42899990081787,0.0,0.0,0.0,0.638085376,0.000472236,0.000472236,29.670385854399722,47.78477777375115,25.86520406340255,43.045222211767125,49.49450001716614,13.180979944202452,21.228244235340355,29.670385854399722,47.78477777375115,13.180979944202452,21.228244235340355,52.212000131607056,23.19502449205111,21.600299975275995,15.30808528123141,34.45849996805191,9.595868491904039,37.17202498912811,22.163705024015947,49.890500009059906,16.513560634885874,33.963499983151756,18.580186531205854,41.823999881744385,15.088183022279763,29.166916688283283,17.84895600768419,40.17799997329712,12.957315276891729,,0.0,,0.0,3.3007140519713523,47.0,-0.4200440905707605,137.0,3.3007140519713523,47.0,-0.4200440905707605,137.0,3.3007140519713523,47.0,-0.4557030658578476,217.0,2.2576683790428027,70.0,-0.4200440905707604,274.0,3.14393207735005,82.0,-0.4200440905707604,274.0,3.3007140519713523,94.0,-0.4200440905707604,274.0,2.2576683790428027,3.3007140519713523,-0.4200440905707604,-0.4557030658578476,3.3007140519713523,94.0,-0.4200440905707604,274.0
