,Config,Scheduler,Iteration,total time,cpu time,write to cpu ratio,task scheduler delay,peak JVM,total shuffle read,total shuffle write,average response time,average response time (worst10%),average response time (worst80),average response time (worst95),average response time (worst100),average proportional slowdown,average proportional slowdown (worst10%),loop20_ average response time,loop20_ average response time (worst 10%),loop20_ average proportional slowdown,loop20_ average proportional slowdown (worst 10%),loop20_ average response time (worst 1%),loop20_ average proportional slowdown (worst 1%),user1_supersmall_ average response time,user1_supersmall_ average proportional slowdown (worst 10%),user1_supersmall_ average response time (worst 10%),user1_supersmall_ average proportional slowdown,user2_supersmall_ average response time,user2_supersmall_ average proportional slowdown (worst 10%),user2_supersmall_ average response time (worst 10%),user2_supersmall_ average proportional slowdown,user3_supersmall_ average response time,user3_supersmall_ average proportional slowdown (worst 10%),user3_supersmall_ average response time (worst 10%),user3_supersmall_ average proportional slowdown,user4_supersmall_ average response time,user4_supersmall_ average proportional slowdown (worst 10%),user4_supersmall_ average response time (worst 10%),user4_supersmall_ average proportional slowdown,loop20_ DVR,loop20_ violation count,loop20_ DSR,loop20_ slack count,loop100_ DVR,loop100_ violation count,loop100_ DSR,loop100_ slack count,loop1000_ DVR,loop1000_ violation count,loop1000_ DSR,loop1000_ slack count,user1_supersmall_ DVR,user1_supersmall_ violation count,user1_supersmall_ DSR,user1_supersmall_ slack count,user2_supersmall_ DVR,user2_supersmall_ violation count,user2_supersmall_ DSR,user2_supersmall_ slack count,user3_supersmall_ DVR,user3_supersmall_ violation count,user3_supersmall_ DSR,user3_supersmall_ slack count,user4_supersmall_ DVR,user4_supersmall_ violation count,user4_supersmall_ DSR,user4_supersmall_ slack count,best user DVR,worst user DVR ,best user DSR,worst user DSR,Total DVR,Total violations,Total DSR,Total gains
13,4_super_small_users,CUSTOM_CLUSTERFAIR,1,50.1470000743866,0,0,0,0.660130416,0.000241664,0.000241664,42.61969166000684,49.025083343187966,41.072322914997734,48.66883329550425,49.23016667366028,50.02311227700333,57.54117763284973,42.61969166000684,49.025083343187966,50.02311227700333,57.54117763284973,49.556999921798706,58.16549286596092,40.380099972089134,57.98513303526877,49.40333334604899,47.39448353531587,39.19243330955506,57.28442875991965,48.80633330345154,46.00050857928996,45.55423335234324,56.62323956571648,48.24300010999044,53.46741003796155,45.35200000603994,56.37089196878233,48.02799995740255,53.230046955445935,0.7713984019767326,106,-0.5409789350137055,14,0.7713984019767326,106,-0.5409789350137055,14,0.7713984019767326,106,-0.5409789350137055,14,0.8491703336140907,131,-0.538337832466436,19,0.8646683413899218,156,-0.5362396688152041,24,0.8192856643038995,184,-0.533575441092492,26,0.7713984019767325,212,-0.5409789350137055,28,0.7713984019767325,0.8646683413899218,-0.533575441092492,-0.5409789350137055,0.7713984019767325,212,-0.5409789350137055,28
14,4_super_small_users,CUSTOM_CLUSTERFAIR,2,51.08899998664856,0,0,0,0.622583184,0.000241664,0.000241664,43.50849999984106,49.676583309968315,41.99578125029802,49.49372222688463,49.756333311398826,51.06631455380406,58.30584895536188,43.50849999984106,49.676583309968315,51.06631455380406,58.30584895536188,49.99000000953674,58.67370893138116,34.32840002377828,58.49021906397525,49.83366664250692,40.291549323683434,42.28939998149872,58.130672933163595,49.52733333905538,49.63544598767455,48.870033351580304,58.027386572066234,49.43933335940043,57.35919407462477,48.54616664250692,57.47222219461194,48.966333309809364,56.97906882923347,0.8128744086955404,105,-0.47274844157125273,15,0.8128744086955404,105,-0.47274844157125273,15,0.8128744086955404,105,-0.47274844157125273,15,0.8594613997595316,125,-0.45490073166952594,25,0.9228534275582478,150,-0.4727484415712526,30,0.8700959267207793,180,-0.4727484415712526,30,0.8128744086955402,210,-0.4727484415712526,30,0.8128744086955402,0.9228534275582478,-0.45490073166952594,-0.4727484415712526,0.8128744086955402,210,-0.4727484415712526,30
15,4_super_small_users,CUSTOM_USERCLUSTERFAIR,0,50.6949999332428,0,0,0,0.594914432,0.000241664,0.000241664,25.53907498717308,46.55091665188471,20.871614577869575,43.08283327685462,47.58716666698456,29.97544012579,54.63722611723559,25.53907498717308,46.55091665188471,29.97544012579,54.63722611723559,48.33299994468689,56.72887317451513,15.237933333714803,37.212832526235324,31.705333312352497,17.884898279007988,25.36163331667582,51.44757424162028,43.833333253860474,29.767175254314346,29.21973332564036,54.98239430649926,46.84499994913737,34.29546164981263,32.33699997266134,56.34624409563664,48.00699996948242,37.95422532002504,0.409530255325411,49,-0.41333960574237233,71,0.409530255325411,49,-0.41333960574237233,71,0.409530255325411,49,-0.41333960574237233,71,0.38513769763871064,57,-0.4403766769511473,93,0.4334405610839313,70,-0.4289087845807201,110,0.4370730123062837,83,-0.4253652255348331,127,0.409530255325411,98,-0.4133396057423724,142,0.38513769763871064,0.4370730123062837,-0.4133396057423724,-0.4403766769511473,0.409530255325411,98,-0.4133396057423724,142
16,4_super_small_users,CUSTOM_USERCLUSTERFAIR,1,50.882000207901,0,0,0,0.711658616,0.000241664,0.000241664,25.594633334875105,46.75325000286102,20.883187505106132,43.30011109511057,47.86133333047231,30.040649454078764,54.87470657612797,25.594633334875105,46.75325000286102,30.040649454078764,54.87470657612797,48.657999992370605,57.11032862954296,15.80863332748413,39.589984316221425,33.730666637420654,18.55473395244616,25.904633339246114,52.41627536469222,44.65866661071777,30.40449922446727,29.407433358828225,55.620500832469624,47.38866670926412,34.51576685308477,31.257833313941955,56.73004689164378,48.333999951680504,36.68759778631685,0.5326053557746333,45,-0.42143762315644906,75,0.5326053557746333,45,-0.42143762315644906,75,0.5326053557746333,45,-0.42143762315644906,75,0.517930074424694,49,-0.4313819328840399,101,0.6107784141136265,63,-0.4355968931937298,117,0.5858420412858916,74,-0.4199694248395102,136,0.5326053557746333,90,-0.42143762315644906,150,0.517930074424694,0.6107784141136265,-0.4199694248395102,-0.4355968931937298,0.5326053557746333,90,-0.42143762315644906,150
17,4_super_small_users,CUSTOM_USERCLUSTERFAIR,2,50.63800001144409,0,0,0,0.613003632,0.000241664,0.000241664,25.37701667348544,46.42016667127609,20.715125014384586,42.850055522388885,47.54816667238871,29.785230837424226,54.48376369868086,25.37701667348544,46.42016667127609,29.785230837424226,54.48376369868086,48.29299998283386,56.68192486248106,16.41796665986379,41.37871681431276,35.25466672579447,19.269913920027925,24.92933336098989,51.138106366278414,43.569666624069214,29.259780940128973,29.798066679636637,55.5043035829571,47.28966665267944,34.97425666624018,30.362699993451436,56.11111114096008,47.806666692097984,35.63697182329982,0.553141101985476,47,-0.45360857260058396,73,0.553141101985476,47,-0.45360857260058396,73,0.553141101985476,47,-0.45360857260058396,73,0.6189552244719365,54,-0.4822596781717378,96,0.6862612739491893,64,-0.4684770891224162,116,0.5967340694619354,81,-0.4630283490341978,129,0.5531411019854761,94,-0.45360857260058396,146,0.5531411019854761,0.6862612739491893,-0.45360857260058396,-0.4822596781717378,0.5531411019854761,94,-0.45360857260058396,146
18,4_super_small_users,DEFAULT_FAIR_PARTITIONER,0,43.33999991416931,0,0,0,0.64813676,0.000264556,0.000264556,28.805233323574065,41.86050001780192,25.77764582137267,40.57138889365726,41.94816664854685,33.808959299969565,49.132042274415404,28.805233323574065,41.86050001780192,33.808959299969565,49.132042274415404,41.98899984359741,49.282863666194146,31.70729998747508,46.527386551171965,39.64133334159851,37.215140830369805,33.747800000508626,49.21439751772814,41.93066668510437,39.610093897310584,27.0382333278656,49.24608760036773,41.957666635513306,31.735015643034746,22.72759997844696,31.032081314468982,26.43933327992757,26.6755868291631,0.8361296694768544,46,-0.24349557237108507,74,0.8361296694768544,46,-0.24349557237108507,74,0.8361296694768544,46,-0.24349557237108507,74,0.8263836376803941,64,-0.22983153732205167,86,0.8786839122834603,84,-0.22682368400653444,96,0.836129669476854,92,-0.2296089497633274,118,0.836129669476854,92,-0.24349557237108507,148,0.8263836376803941,0.8786839122834603,-0.22682368400653444,-0.24349557237108507,0.836129669476854,92,-0.24349557237108507,148
19,4_super_small_users,DEFAULT_FAIR_PARTITIONER,1,43.4210000038147,0,0,0,0.680713488,0.000264556,0.000264556,28.72312500476837,41.83641666173935,25.68093750377496,40.521277798546684,42.003666639328,33.71258803376569,49.1037754245767,28.72312500476837,41.83641666173935,33.71258803376569,49.1037754245767,42.05999994277954,49.36619711593843,32.68306668599447,48.44757434161429,41.27733333905538,38.36040690844421,34.424866660435995,49.31494514333997,42.01633326212565,40.4047730756291,25.5106999874115,49.002738719068596,41.750333388646446,29.94213613545951,22.27386668523153,28.634194103951373,24.39633337656657,26.14303601552996,0.7329021961400659,51,-0.25998115091093654,69,0.7329021961400659,51,-0.25998115091093654,69,0.7329021961400659,51,-0.25998115091093654,69,0.7300093508881041,72,-0.24740613964884567,78,0.7642393515461425,94,-0.23695702270115995,86,0.732902196140066,102,-0.24736485720333187,108,0.732902196140066,102,-0.2599811509109366,138,0.7300093508881041,0.7642393515461425,-0.23695702270115995,-0.2599811509109366,0.732902196140066,102,-0.2599811509109366,138
20,4_super_small_users,DEFAULT_FAIR_PARTITIONER,2,43.43500018119812,0,0,0,0.653150624,0.000264556,0.000264556,28.798941671848297,41.7305833697319,25.79265625278155,40.46744444635179,41.89400005340576,33.80157473221631,48.97955794569472,28.798941671848297,41.7305833697319,33.80157473221631,48.97955794569472,41.998000144958496,49.293427400186026,31.43650000890096,45.31494533885066,38.60833342870077,36.897300479930706,34.43063333829244,49.18583728524627,41.90633336702982,40.41154147686906,26.428566662470498,49.01760564723485,41.76300001144409,31.019444439519365,22.90006667772929,35.60719887415568,30.33733344078064,26.878012532546112,0.815909665122855,48,-0.26023677700670383,72,0.815909665122855,48,-0.26023677700670383,72,0.815909665122855,48,-0.26023677700670383,72,0.8267015391979207,66,-0.24891178893143598,84,0.8602360554656322,87,-0.24870519478629174,93,0.8226276044701684,95,-0.24862486859997499,115,0.815909665122855,96,-0.26023677700670383,144,0.815909665122855,0.8602360554656322,-0.24862486859997499,-0.26023677700670383,0.815909665122855,96,-0.26023677700670383,144
21,4_super_small_users,CUSTOM_FAIR_PARTITIONER,0,42.82000017166138,0,0,0,0.608235168,0.000264556,0.000264556,28.827066667874654,41.151500046253204,26.002062497039635,39.69577777385712,41.42100008328756,33.8345852909327,48.299882683395786,28.827066667874654,41.151500046253204,33.8345852909327,48.299882683395786,41.58300018310547,48.806338243081534,26.122200020154317,48.161971830239686,41.03399999936422,30.65985917858488,26.151466655731202,48.155320921974,41.02833342552185,30.69420968982536,30.231166656812032,48.73043830405938,41.518333435058594,35.482589972784076,32.803433338801064,47.65923323579051,40.605666716893516,38.50168232253646,,0,0.0,120,,0,0.0,120,,0,0.0,120,,0,0.0,150,,0,0.0,180,,0,0.0,210,,0,0.0,240,,,0.0,0.0,,0,0.0,240
22,4_super_small_users,CUSTOM_FAIR_PARTITIONER,1,43.245999813079834,0,0,0,0.608888296,0.000264556,0.000264556,28.737258340915044,41.14191663265228,25.92555209497611,39.46994443734487,41.52649998664856,33.72917645647306,48.288634545366534,28.737258340915044,41.14191663265228,33.72917645647306,48.288634545366534,41.76300001144409,49.01760564723485,26.331399997075398,48.37676047905697,41.21699992815653,30.905399057600235,24.90633335908254,46.168231628310515,39.33533334732056,29.232785632725985,31.180066657066345,48.9190140613741,41.67899998029073,36.596322367448764,32.53123335043589,47.3372456799837,40.33133331934611,38.182198768117246,0.47836909811562883,62,-0.26634122886197986,58,0.47836909811562883,62,-0.26634122886197986,58,0.47836909811562883,62,-0.26634122886197986,58,0.5068780895468952,77,-0.2736976422873148,73,0.5610197701416157,91,-0.2888429718050603,89,0.5126170818148068,109,-0.2778314750766456,101,0.47836909811562867,124,-0.2663412288619798,116,0.47836909811562867,0.5610197701416157,-0.2663412288619798,-0.2888429718050603,0.47836909811562867,124,-0.2663412288619798,116
