,Config,Scheduler,Iteration,total time,cpu time,write to cpu ratio,task scheduler delay,peak JVM,total shuffle read,total shuffle write,average response time,average response time (worst10%),average response time (worst85),average response time (worst95),average response time (worst100),average proportional slowdown,average proportional slowdown (worst10%),loop100_ average response time,loop100_ average response time (worst 10%),loop100_ average proportional slowdown,loop100_ average proportional slowdown (worst 10%),loop100_ average response time (worst 1%),loop100_ average proportional slowdown (worst 1%),loop1000_ average response time,loop1000_ average response time (worst 10%),loop1000_ average proportional slowdown,loop1000_ average proportional slowdown (worst 10%),loop1000_ average response time (worst 1%),loop1000_ average proportional slowdown (worst 1%),user1_big_ average response time,user1_big_ average proportional slowdown (worst 10%),user1_big_ average response time (worst 10%),user1_big_ average proportional slowdown,user2_big_ average response time,user2_big_ average proportional slowdown (worst 10%),user2_big_ average response time (worst 10%),user2_big_ average proportional slowdown,user3_small_ average response time,user3_small_ average proportional slowdown (worst 10%),user3_small_ average response time (worst 10%),user3_small_ average proportional slowdown,user4_small_ average response time,user4_small_ average proportional slowdown (worst 10%),user4_small_ average response time (worst 10%),user4_small_ average proportional slowdown,loop20_ DVR,loop20_ violation count,loop20_ DSR,loop20_ slack count,loop100_ DVR,loop100_ violation count,loop100_ DSR,loop100_ slack count,loop1000_ DVR,loop1000_ violation count,loop1000_ DSR,loop1000_ slack count,user1_big_ DVR,user1_big_ violation count,user1_big_ DSR,user1_big_ slack count,user2_big_ DVR,user2_big_ violation count,user2_big_ DSR,user2_big_ slack count,user3_small_ DVR,user3_small_ violation count,user3_small_ DSR,user3_small_ slack count,user4_small_ DVR,user4_small_ violation count,user4_small_ DSR,user4_small_ slack count,best user DVR,worst user DVR ,best user DSR,worst user DSR,Total DVR,Total violations,Total DSR,Total gains
6,2_large_2_small_users,CUSTOM_FAIR,2.0,49.21900010108948,0.0,0.0,0.0,0.626679512,5.2864e-05,5.2864e-05,7.860250020027161,13.0,6.676125019788742,12.312000036239624,13.450999975204468,1.7894906014815242,3.7872056757699424,5.044666687647502,8.589999914169312,2.2410780487105733,3.816081703318219,8.589999914169312,3.816081703318219,12.08362501859665,13.450999975204468,1.1121094306379504,1.2379549928861504,13.450999975204468,1.2379549928861504,11.921750009059906,1.1549399498224224,12.549000024795532,1.097211357881359,12.245500028133392,1.2379549928861504,13.450999975204468,1.1270075033945417,4.369166731834412,3.0097734763960156,6.775000095367432,1.9409892189402091,5.720166643460591,3.816081703318219,8.589999914169312,2.541166878480938,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.10309778072751521,4.0,,0.0,0.09400035952213802,7.0,-0.01263777869703915,1.0,0.08668755653856895,12.0,-0.017155958084417153,2.0,0.0801669421892642,14.0,-0.10352859170992419,6.0,0.0801669421892642,0.10309778072751521,,,0.0801669421892642,14.0,-0.10352859170992419,6.0
7,2_large_2_small_users,CUSTOM_FAIR,1.0,48.594666719436646,0.0,0.0,0.0,0.631380968,5.2864e-05,5.2864e-05,7.821633358796436,13.06100002924601,6.663375020027161,12.117222282621597,13.467000007629395,1.7920650364032782,3.805049627635384,5.073666678534614,8.709000031153362,2.2539612077008497,3.868947148446628,8.709000031153362,3.868947148446628,11.943583379189175,13.467000007629395,1.0992207794569209,1.2394275466043343,13.467000007629395,1.2394275466043343,11.800583382447561,1.1646956008340739,12.655000050862633,1.0860598575719074,12.086583375930786,1.2394275466043343,13.467000007629395,1.1123817013419341,4.287555562125312,2.9540944943229617,6.649666706720987,1.904733701521684,5.859777794943915,3.868947148446628,8.709000031153362,2.603188713880016,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.6666666666666665,,1.3333333333333333,,4.0,-0.012253557873127787,4.0,,7.333333333333334,-0.014365221422287815,6.666666666666667,,8.666666666666668,-0.06560758555032294,11.333333333333334,,,,,,8.666666666666668,-0.06560758555032294,11.333333333333334
36,2_large_2_small_users,CUSTOM_FAIR_PARTITIONER,0.0,37.79699993133545,0.0,0.0,0.0,0.629879968,0.000169212,0.000169212,7.040100002288819,12.496000051498413,6.191687494516373,9.181666692097982,14.190000057220459,1.8579402380887373,3.468902679826354,5.725750009218852,7.957000017166138,2.543647271976389,3.534873397230625,7.957000017166138,3.534873397230625,9.011624991893768,14.190000057220459,0.8293796872572609,1.305968437459892,14.190000057220459,1.305968437459892,8.637250006198883,0.9941558184875401,10.802000045776367,0.7949243022593422,9.385999977588654,1.305968437459892,14.190000057220459,0.8638350722551795,5.531500021616618,2.6694802589704594,6.009000062942505,2.4573522974751745,5.919999996821086,3.534873397230625,7.957000017166138,2.629942246477603,,0.0,,0.0,,0.0,0.0,12.0,,0.0,0.0,20.0,,0.0,0.0,24.0,,0.0,0.0,28.0,,0.0,0.0,34.0,,0.0,0.0,40.0,,,0.0,0.0,,0.0,0.0,40.0
37,2_large_2_small_users,CUSTOM_FAIR_PARTITIONER,1.0,37.634000062942505,0.0,0.0,0.0,0.59414544,0.000169212,0.000169212,6.887000000476837,12.358999967575073,5.984750002622604,9.399333318074545,13.78600001335144,1.8051592156525422,3.431141773683131,5.542666673660278,8.192000150680542,2.4623130491604965,3.6392715018571926,8.192000150680542,3.6392715018571926,8.903499990701675,13.78600001335144,0.8194284653906102,1.2687865273895762,13.78600001335144,1.2687865273895762,8.453249990940094,1.0061202817908708,10.931999921798706,0.7779899674143016,9.353749990463257,1.2687865273895762,13.78600001335144,0.8608669633669188,5.32450000445048,2.5584184027205352,5.758999824523926,2.365393160573291,5.760833342870076,3.6392715018571926,8.192000150680542,2.5592329377477014,,0.0,,0.0,0.018706136746025274,5.0,-0.08655423568269209,7.0,0.022352440689533182,7.0,-0.06391301323855045,13.0,0.024378165102593132,9.0,-0.06274626052879348,15.0,0.024378165102593132,9.0,-0.055571510232814036,19.0,0.020797446516553738,11.0,-0.05634317748551824,23.0,0.022352440689533182,14.0,-0.06391301323855045,26.0,0.020797446516553738,0.024378165102593132,-0.055571510232814036,-0.06391301323855045,0.022352440689533182,14.0,-0.06391301323855045,26.0
38,2_large_2_small_users,CUSTOM_FAIR_PARTITIONER,2.0,38.134000062942505,0.0,0.0,0.0,0.588562328,0.000169212,0.000169212,7.167900013923645,12.976500034332275,6.207000017166138,9.846333344777426,14.506999969482422,1.9057688122979706,3.898045318701806,5.896416703859965,9.223999977111816,2.619465439298074,4.097734330125196,9.223999977111816,4.097734330125196,9.075124979019165,14.506999969482422,0.8352238717978155,1.3351433408018425,14.506999969482422,1.3351433408018425,8.67849999666214,1.0534259904451824,11.446000099182129,0.7987207212426617,9.47174996137619,1.3351433408018425,14.506999969482422,0.8717270223529694,5.576000054677327,2.60950681211047,5.873999834060669,2.4771213037216024,6.2168333530426025,4.097734330125196,9.223999977111816,2.7618095748745457,,0.0,,0.0,0.07247794976437014,8.0,-0.07905842668658934,4.0,0.0610023913564051,16.0,-0.07905842668658934,4.0,0.059975110825898625,20.0,-0.07905842668658934,4.0,0.057177205220416756,24.0,-0.07905842668658934,4.0,0.053969345418880474,28.0,-0.06657287660217552,6.0,0.0610023913564051,32.0,-0.07905842668658934,8.0,0.053969345418880474,0.0610023913564051,-0.06657287660217552,-0.07905842668658934,0.0610023913564051,32.0,-0.07905842668658934,8.0
39,2_large_2_small_users,CUSTOM_FAIR_PARTITIONER,1.0,37.855000019073486,0.0,0.0,0.0,0.604195912,0.000169212,0.000169212,7.031666672229767,12.61050001780192,6.127812504768372,9.475777784983318,14.16100001335144,1.8562894220130834,3.5993632574037635,5.7216111289130325,8.457666714986166,2.541808586811653,3.7572930764043377,8.457666714986166,3.7572930764043377,8.99674998720487,14.16100001335144,0.8280106748152289,1.3032994352171035,14.16100001335144,1.3032994352171035,8.589666664600372,1.0179006969078643,11.0600000222524,0.7905449969721018,9.403833309809368,1.3032994352171035,14.16100001335144,0.8654763526583558,5.477333360248142,2.6124684912671547,5.880666573842366,2.433288920590023,5.965888897577921,3.7572930764043377,8.457666714986166,2.6503282530332837,,0.0,,0.0,,4.333333333333333,-0.05520422078976048,7.666666666666667,,7.666666666666666,-0.04765714664171326,12.333333333333334,,9.666666666666668,-0.047268229071794274,14.333333333333334,,11.0,-0.04487664563980112,17.0,,13.0,-0.040972018029231255,21.0,,15.333333333333332,-0.04765714664171326,24.666666666666668,,,-0.04071479561166318,-0.04765714664171326,,15.333333333333332,-0.04765714664171326,24.666666666666668
20,2_large_2_small_users,CUSTOM_RANDOM,0.0,49.66000008583069,0.0,0.0,0.0,0.559286816,5.2864e-05,5.2864e-05,7.353599989414215,14.147999882698059,5.909624993801117,12.26966667175293,15.708999872207642,1.5698016970368407,3.5817415012035934,4.225749969482422,9.708000183105469,1.8772767523244873,4.3127499702823044,9.708000183105469,4.3127499702823044,12.045375019311905,15.708999872207642,1.1085891141053708,1.4457687057390494,15.708999872207642,1.4457687057390494,11.742749989032745,1.1584372457032328,12.586999893188477,1.080737194701831,12.348000049591064,1.4457687057390494,15.708999872207642,1.1364410335089103,4.031833330790202,4.3127499702823044,9.708000183105469,1.791129867076944,4.419666608174642,2.850733032124882,6.41700005531311,1.963423637572031,,0.0,,0.0,0.3686394092726167,5.0,-0.3773062985107311,7.0,0.22264031829623668,13.0,-0.3773062985107311,7.0,0.19092032389592478,17.0,-0.3773062985107311,7.0,0.18787862996852717,21.0,-0.3773062985107311,7.0,0.2219088030805109,25.0,-0.4187021068950592,9.0,0.22264031829623668,26.0,-0.37730629851073116,14.0,0.18787862996852717,0.22264031829623668,-0.3773062985107311,-0.4187021068950592,0.22264031829623668,26.0,-0.37730629851073116,14.0
21,2_large_2_small_users,CUSTOM_RANDOM,1.0,48.04200005531311,0.0,0.0,0.0,0.651329064,5.2864e-05,5.2864e-05,8.214849996566773,15.2260000705719,6.804687485098839,13.166000048319498,15.924000024795532,1.9682413843609976,6.329631286427901,5.736083308855693,15.924000024795532,2.5482378093539277,7.074189260237907,15.924000024795532,7.074189260237907,11.933000028133392,14.528000116348267,1.098246746871602,1.337076077156897,14.528000116348267,1.337076077156897,11.97825002670288,1.337076077156897,14.528000116348267,1.1024113042844674,11.887750029563904,1.1410427501640374,12.398000001907349,1.0940821894587365,3.818999926249186,3.749000395948968,8.438999891281128,1.69657926532616,7.653166691462199,7.074189260237907,15.924000024795532,3.399896353381696,,0.0,,0.0,0.5255272799486981,5.0,-0.2422586689539034,7.0,0.38261318907361336,9.0,-0.1796045184959065,11.0,0.3276462310447346,13.0,-0.1796045184959065,11.0,0.3276462310447346,13.0,-0.15036591494884124,15.0,0.3253310991081718,16.0,-0.1779776068201683,18.0,0.3826131890736134,18.0,-0.1796045184959065,22.0,0.3253310991081718,0.3826131890736134,-0.15036591494884124,-0.1796045184959065,0.3826131890736134,18.0,-0.1796045184959065,22.0
22,2_large_2_small_users,CUSTOM_RANDOM,2.0,49.801000118255615,0.0,0.0,0.0,0.647498488,5.2864e-05,5.2864e-05,8.154450035095214,13.993000030517578,6.937625050544739,12.527999957402548,14.503000020980835,1.89380735113834,4.279653478441954,5.41016670068105,10.038000106811523,2.4034503334878052,4.4593514468287525,10.038000106811523,4.4593514468287525,12.270875036716461,14.503000020980835,1.129342877614142,1.3347752078579755,14.503000020980835,1.3347752078579755,12.149250030517578,1.2409001003225182,13.483000040054321,1.1181491906049033,12.392500042915344,1.3347752078579755,14.503000020980835,1.1405365646233807,4.392500042915344,3.609062671025876,8.124000072479248,1.9513549724190773,6.427833358446757,4.4593514468287525,10.038000106811523,2.855545694556533,,0.0,,0.0,0.2591068552079479,9.0,-0.3962086696536313,3.0,0.2084975560365785,17.0,-0.3962086696536313,3.0,0.20295154891370276,21.0,-0.3962086696536313,3.0,0.19027820833488548,25.0,-0.3962086696536313,3.0,0.20961877507619403,30.0,-0.4439053727099408,4.0,0.20849755603657844,34.0,-0.39620866965363116,6.0,0.19027820833488548,0.20961877507619403,-0.39620866965363116,-0.4439053727099408,0.20849755603657844,34.0,-0.39620866965363116,6.0
23,2_large_2_small_users,CUSTOM_RANDOM,1.0,49.16766675313313,0.0,0.0,0.0,0.619371456,5.2864e-05,5.2864e-05,7.9076333403587356,14.455666661262512,6.5506458431482315,12.654555559158325,15.378666639328003,1.8106168108453926,4.73034208869115,5.123999993006389,11.890000104904177,2.2763216317220736,5.282096892449655,11.890000104904177,5.282096892449655,12.083083361387253,14.913333336512249,1.1120595795303716,1.372539996917974,14.913333336512249,1.372539996917974,11.956750015417736,1.2454711410608827,13.532666683197021,1.1004325631970673,12.20941670735677,1.3071955545870209,14.203333298365276,1.123686595863676,4.081111099984911,3.890271012419049,8.757000048955282,1.8130213682740606,6.166888886027866,4.794757913063847,10.793000062306723,2.7396218951700866,,0.0,,0.0,0.3844245148097542,6.333333333333334,-0.33859121237275525,5.666666666666667,0.2712503544688095,13.0,-0.31770649555342295,7.0,0.24050603461812073,17.0,-0.31770649555342295,7.0,0.23526768978271578,19.666666666666664,-0.30796029437106787,8.333333333333334,0.2522862257549589,23.666666666666668,-0.3468616954750561,10.333333333333334,0.2712503544688095,26.0,-0.3177064955534229,14.0,0.23449597913719483,0.2716240941486814,-0.30796029437106787,-0.3474039993669688,0.2712503544688095,26.0,-0.3177064955534229,14.0
