,Config,Scheduler,Iteration,total time,cpu time,write to cpu ratio,task scheduler delay,peak JVM,total shuffle read,total shuffle write,average response time,average response time (worst10%),average response time (worst80),average response time (worst95),average response time (worst100),average proportional slowdown,average proportional slowdown (worst10%),loop20_ average response time,loop20_ average response time (worst 10%),loop20_ average proportional slowdown,loop20_ average proportional slowdown (worst 10%),loop20_ average response time (worst 1%),loop20_ average proportional slowdown (worst 1%),user1_supersmall_ average response time,user1_supersmall_ average proportional slowdown (worst 10%),user1_supersmall_ average response time (worst 10%),user1_supersmall_ average proportional slowdown,user2_supersmall_ average response time,user2_supersmall_ average proportional slowdown (worst 10%),user2_supersmall_ average response time (worst 10%),user2_supersmall_ average proportional slowdown,user3_supersmall_ average response time,user3_supersmall_ average proportional slowdown (worst 10%),user3_supersmall_ average response time (worst 10%),user3_supersmall_ average proportional slowdown,user4_supersmall_ average response time,user4_supersmall_ average proportional slowdown (worst 10%),user4_supersmall_ average response time (worst 10%),user4_supersmall_ average proportional slowdown,loop20_ DVR,loop20_ violation count,loop20_ DSR,loop20_ slack count,loop100_ DVR,loop100_ violation count,loop100_ DSR,loop100_ slack count,loop1000_ DVR,loop1000_ violation count,loop1000_ DSR,loop1000_ slack count,user1_supersmall_ DVR,user1_supersmall_ violation count,user1_supersmall_ DSR,user1_supersmall_ slack count,user2_supersmall_ DVR,user2_supersmall_ violation count,user2_supersmall_ DSR,user2_supersmall_ slack count,user3_supersmall_ DVR,user3_supersmall_ violation count,user3_supersmall_ DSR,user3_supersmall_ slack count,user4_supersmall_ DVR,user4_supersmall_ violation count,user4_supersmall_ DSR,user4_supersmall_ slack count,best user DVR,worst user DVR ,best user DSR,worst user DSR,Total DVR,Total violations,Total DSR,Total gains
6,4_super_small_users,DEFAULT_FAIR_PARTITIONER,1.0,43.39866669972737,0.0,0.0,0.0,0.6606669573333332,0.000264556,0.000264556,28.775766666730245,41.80916668309106,25.750413192643062,40.520037046185244,41.94861111376021,33.77437402198385,49.07179188156228,28.775766666730245,41.80916668309106,33.77437402198385,49.07179188156228,42.01566664377848,49.31416272743954,31.9422888941235,46.7633020772123,39.84233336978489,37.49094940624824,34.201099999745686,49.23839331543813,41.95111110475328,40.14213614993625,26.325833325915866,49.088810655557054,41.823666678534615,30.89886540600454,22.633844447135925,31.75782476419201,27.057666699091598,26.56554512574639,0.7949805102465917,48.333333333333336,-0.2545711667629085,71.66666666666667,0.7949805102465917,48.333333333333336,-0.2545711667629085,71.66666666666667,0.7949805102465917,48.333333333333336,-0.2545711667629085,71.66666666666667,0.7943648425888064,67.33333333333333,-0.24204982196744446,82.66666666666667,0.8343864397650784,88.33333333333333,-0.2374953004979954,91.66666666666667,0.7972198233623629,96.33333333333334,-0.2418662251888781,113.66666666666669,0.7949805102465917,96.66666666666667,-0.2545711667629085,143.33333333333334,0.7907675512304511,0.8343864397650784,-0.23746852510255645,-0.2545711667629085,0.7949805102465917,96.66666666666667,-0.2545711667629085,143.33333333333334
7,4_super_small_users,CUSTOM_FAIR_PARTITIONER,1.0,43.025666634241745,0.0,0.0,0.0,0.5911177546666667,0.000264556,0.000264556,28.63532777892219,41.066638880305824,25.789722224076584,39.54361110263401,41.4401666853163,33.60953964662229,48.20028037594581,28.63532777892219,41.066638880305824,33.60953964662229,48.20028037594581,41.656333446502686,48.89241014847734,25.809555564986333,47.59963484064141,40.55488888422648,30.292905592706973,25.752155560917323,47.29264477111427,40.29333334498935,30.22553469591236,30.36362221240997,48.818596807319665,41.593444479836364,35.63805423991781,32.615977777375114,47.553990617293394,40.516000005933975,38.281664057952014,,39.0,-0.16895350098473502,81.0,,39.0,-0.16895350098473502,81.0,,39.0,-0.16895350098473502,81.0,,47.333333333333336,-0.1707822394343349,102.66666666666666,,58.0,-0.18256981895635938,122.0,,68.66666666666667,-0.1781691361134613,141.33333333333331,,78.0,-0.168953500984735,162.0,,,-0.1683301016258899,-0.18256981895635938,,78.0,-0.168953500984735,162.0
8,4_super_small_users,CUSTOM_RANDOM_PARTITIONER,1.0,52.57866668701172,0.0,0.0,0.0,0.654327248,0.000264556,0.000264556,32.99293611248334,49.78113890356488,29.084131940371464,47.9906852112876,50.54055556986067,38.72410341840768,58.42856678822169,32.99293611248334,49.78113890356488,38.72410341840768,58.42856678822169,51.48566667238872,60.42918623519802,32.48833332591587,59.220787691584974,50.45611111323039,38.13184662666181,34.26301111910078,58.615545120846186,49.94044444296095,40.21480178298214,33.23241110907661,57.836463256123544,49.276666694217255,39.00517735807113,31.987988895840115,57.218179487597524,48.74988892343309,37.54458790591563,0.7674335847247449,73.0,-0.3643927325182784,47.0,0.7674335847247449,73.0,-0.3643927325182784,47.0,0.7674335847247449,73.0,-0.3643927325182784,47.0,0.8426768628518846,91.66666666666667,-0.3697743337365139,58.33333333333333,0.8562786470337805,114.0,-0.3716529913002222,66.0,0.8112386732588541,131.0,-0.3642647375515646,79.0,0.7674335847247449,146.0,-0.3643927325182784,94.0,0.7674335847247449,0.8562786470337805,-0.3605359993296984,-0.3774601886290695,0.7674335847247449,146.0,-0.3643927325182784,94.0
9,4_super_small_users,TRUE_FIFO_PARTITIONER,1.0,50.69333330790201,0.0,0.0,0.0,0.647182632,0.000264556,0.000264556,25.163063893053266,46.39088890287611,20.451812500754993,42.82731483159242,47.550333354208206,29.534112550532,54.44940012074662,25.163063893053266,46.39088890287611,29.534112550532,54.44940012074662,48.35300000508626,56.75234742381018,9.273099999957614,23.743740238742898,20.22966668340895,10.88392018774368,20.916877775722078,46.023213341015975,39.211777766545616,24.55032602784282,32.197344454129535,52.360589453249965,44.611222214168976,37.79031039217081,38.264933342403836,56.35263432297286,48.012444443172875,44.9118935943707,0.461674327625602,48.66666666666667,-0.4307222121914879,71.33333333333333,0.461674327625602,48.66666666666667,-0.4307222121914879,71.33333333333333,0.461674327625602,48.66666666666667,-0.4307222121914879,71.33333333333333,0.4581543507325135,50.0,-0.4884920338180513,100.0,0.5058988520730965,60.0,-0.472496568271786,120.0,0.49217204902111766,76.33333333333333,-0.4482403504753741,133.66666666666666,0.4616743276256021,97.33333333333334,-0.430722212191488,142.66666666666666,0.45689987923575154,0.5058988520730965,-0.430722212191488,-0.4884920338180513,0.4616743276256021,97.33333333333334,-0.430722212191488,142.66666666666666
10,4_super_small_users,CUSTOM_CLUSTERFAIR_PARTITIONER,1.0,50.7103332678477,0.0,0.0,0.0,0.6497634133333333,0.000264556,0.000264556,43.42556110885408,49.53913889990913,41.943024303350185,49.22398147759614,49.75088889069028,50.968968437622166,58.144529225245456,43.42556110885408,49.53913889990913,50.968968437622166,58.144529225245456,50.14933331807454,58.860719856895,35.21607777277628,58.64827854905704,49.9683333237966,41.33342461593461,45.41174445152283,57.794600927276285,49.2409999900394,53.30016954404088,46.605888872676424,57.40036517303937,48.90511112742955,54.70174750314135,46.46853333844079,57.242305719050265,48.770444472630814,54.540532087371815,0.8887635810898127,104.66666666666669,-0.48341250336461783,15.333333333333336,0.8887635810898127,104.66666666666669,-0.48341250336461783,15.333333333333336,0.8887635810898127,104.66666666666669,-0.48341250336461783,15.333333333333336,0.9384808465405401,125.0,-0.4827565579742688,25.0,0.9955807014659128,152.66666666666666,-0.4755832121423824,27.333333333333336,0.9480378752558805,181.0,-0.4784401797464498,29.0,0.8887635810898127,209.33333333333337,-0.48341250336461783,30.66666666666667,0.8887635810898127,0.9955807014659128,-0.4755832121423824,-0.48854549270058767,0.8887635810898127,209.33333333333337,-0.48341250336461783,30.66666666666667
11,4_super_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,1.0,50.67099984486897,0.0,0.0,0.0,0.6037036426666667,0.000264556,0.000264556,25.602552782826955,46.525527762042145,20.961552092598545,42.988759248344984,47.6999444299274,30.049944580782814,54.607426950753705,25.602552782826955,46.525527762042145,30.049944580782814,54.607426950753705,48.39399997393289,56.80046945297289,14.435755562782287,35.01460619997593,29.832444482379486,16.94337507368813,25.416677779621544,50.84559211024532,43.32044447792901,29.831781431480692,29.769922229978775,54.7746478671759,46.66799998283386,34.94122327462297,32.78785555892521,56.45852892362767,48.10266664293077,38.48339854333944,0.5005947329362423,49.0,-0.4045392839753684,71.0,0.5005947329362423,49.0,-0.4045392839753684,71.0,0.5005947329362423,49.0,-0.4045392839753684,71.0,0.49395190769355424,53.66666666666667,-0.4315972320463717,96.33333333333333,0.5720367432326843,67.0,-0.4223461828071746,113.0,0.5339640712337671,82.33333333333333,-0.4144661425803905,127.66666666666666,0.5005947329362423,98.0,-0.4045392839753684,142.0,0.49100969311958165,0.5720367432326843,-0.4045392839753684,-0.4315972320463717,0.5005947329362423,98.0,-0.4045392839753684,142.0
