,Config,Scheduler,Iteration,total time,cpu time,write to cpu ratio,task scheduler delay,peak JVM,total shuffle read,total shuffle write,average response time,average response time (worst10%),average response time (worst80),average response time (worst95),average response time (worst100),average proportional slowdown,average proportional slowdown (worst10%),loop100_ average response time,loop100_ average response time (worst 10%),loop100_ average proportional slowdown,loop100_ average proportional slowdown (worst 10%),loop100_ average response time (worst 1%),loop100_ average proportional slowdown (worst 1%),user1_power_ average response time,user1_power_ average proportional slowdown (worst 10%),user1_power_ average response time (worst 10%),user1_power_ average proportional slowdown,user2_power_ average response time,user2_power_ average proportional slowdown (worst 10%),user2_power_ average response time (worst 10%),user2_power_ average proportional slowdown,user3_small_ average response time,user3_small_ average proportional slowdown (worst 10%),user3_small_ average response time (worst 10%),user3_small_ average proportional slowdown,user4_small_ average response time,user4_small_ average proportional slowdown (worst 10%),user4_small_ average response time (worst 10%),user4_small_ average proportional slowdown,loop20_ DVR,loop20_ violation count,loop20_ DSR,loop20_ slack count,loop100_ DVR,loop100_ violation count,loop100_ DSR,loop100_ slack count,loop1000_ DVR,loop1000_ violation count,loop1000_ DSR,loop1000_ slack count,user1_power_ DVR,user1_power_ violation count,user1_power_ DSR,user1_power_ slack count,user2_power_ DVR,user2_power_ violation count,user2_power_ DSR,user2_power_ slack count,user3_small_ DVR,user3_small_ violation count,user3_small_ DSR,user3_small_ slack count,user4_small_ DVR,user4_small_ violation count,user4_small_ DSR,user4_small_ slack count,best user DVR,worst user DVR ,best user DSR,worst user DSR,Total DVR,Total violations,Total DSR,Total gains
0,2_power_2_small_users,DEFAULT_FAIR,1.0,142.69900004069012,0.0,0.0,0.0,0.6478603173333334,0.000362496,0.000362496,44.077798915082134,86.16709259704308,37.551040819172414,55.880790121761365,108.15306666692098,19.985399644108874,39.069187303125396,44.077798915082134,86.16709259704308,19.985399644108874,39.069187303125396,142.12966672579446,64.44328575189049,42.193162503838536,49.30934030020722,108.75175003210703,19.130883021463855,46.94300000270208,28.224363336395186,62.24883333841959,21.284515983995497,39.96972223122915,25.120834297832246,55.40400004386902,18.122748687929782,41.648777756426064,38.828685838043086,85.63666661580403,18.884052485343943,,0.0,,0.0,3.2504861112195,70.66666666666667,-0.26569574729010736,113.33333333333331,3.2504861112195,70.66666666666667,-0.26569574729010736,113.33333333333331,3.1566015321692635,78.33333333333334,-0.2779012438606582,185.66666666666666,2.1984214518766008,117.33333333333334,-0.26569574729010736,226.66666666666663,2.9265499449541656,129.33333333333334,-0.26569574729010736,226.66666666666663,3.250486111219499,141.33333333333334,-0.26569574729010736,226.66666666666663,2.1984214518766008,3.258462196966777,-0.26569574729010736,-0.2779012438606582,3.250486111219499,141.33333333333334,-0.26569574729010736,226.66666666666663
1,2_power_2_small_users,CUSTOM_FAIR,1.0,144.36800003051758,0.0,0.0,0.0,0.6599278533333334,0.000362496,0.000362496,43.105208330396295,74.78133332287824,36.828562356447144,63.41043209146571,80.54779999256135,19.544415475128673,33.90674827607265,43.105208330396295,74.78133332287824,19.544415475128673,33.90674827607265,138.82599997520447,62.94536385182701,48.680449998378755,34.44228443547746,75.96245832244556,22.07229653066368,48.921691666046776,33.82611651724359,74.60349997878075,22.181678379526986,3.8096388578414917,2.4484244007683387,5.400000015894571,1.7273356870739023,6.455944445398119,5.430514621669758,11.976999998092651,2.927202196961287,,0.0,,0.0,,52.666666666666664,-0.11035288182504788,131.33333333333334,,52.666666666666664,-0.11035288182504788,131.33333333333334,,69.66666666666666,-0.10975998110150367,194.33333333333334,,100.33333333333333,-0.11715683244121738,243.66666666666669,,103.33333333333334,-0.11380599142366654,252.66666666666666,,105.33333333333333,-0.11035288182504789,262.6666666666667,,,-0.10929723207516343,-0.11715683244121738,,105.33333333333333,-0.11035288182504789,262.6666666666667
2,2_power_2_small_users,CUSTOM_RANDOM,1.0,143.63266666730243,0.0,0.0,0.0,0.7816014773333333,0.000362496,0.000362496,37.941932971926704,113.05972222928648,22.86716553359345,88.81397530473308,122.18650001684824,17.2033248569153,51.26262626582928,37.941932971926704,113.05972222928648,17.2033248569153,51.26262626582928,142.29433329900104,64.51794753978737,36.16558333535989,47.76518930250542,105.34612500667572,16.397906749199677,40.408362500866254,51.752701580754156,114.1405833363533,18.32163341685162,33.74297222163943,48.765661566379805,107.55266658465067,15.29946598124662,37.54036110639573,56.64868132467939,124.93866666158038,17.021247384446028,,0.0,,0.0,3.4755007478966338,62.0,-0.5613768813452698,122.0,3.4755007478966338,62.0,-0.5613768813452698,122.0,2.85875885504119,82.33333333333334,-0.571064234469909,181.66666666666669,2.437909416410652,105.33333333333334,-0.5669692166146246,238.66666666666663,3.162748851837258,114.33333333333334,-0.5626779698733714,241.66666666666663,3.4755007478966338,124.0,-0.5613768813452699,244.0,2.437909416410652,3.4755007478966338,-0.5613768813452699,-0.571064234469909,3.4755007478966338,124.0,-0.5613768813452699,244.0
3,2_power_2_small_users,TRUE_FIFO,1.0,144.70300006866455,0.0,0.0,0.0,0.6744668666666667,0.000362496,0.000362496,29.36257065638252,47.03183334845083,25.62767120607856,42.561975308406495,48.62720001538594,13.313339676437325,21.324794082271968,29.36257065638252,47.03183334845083,13.313339676437325,21.324794082271968,51.10500017801921,23.171616494227703,21.33929166297118,15.344630862943513,33.84258336822192,9.675489305359863,36.852275008956596,22.248469746356953,49.06900002559027,16.709260942623708,32.89461112684674,18.63870629375685,41.10766673088074,14.914808944387548,29.38769445816676,18.103377867526927,39.92699988683065,13.32473110776094,,0.0,,0.0,3.88763964901176,38.0,-0.43046642456654516,146.0,3.88763964901176,38.0,-0.43046642456654516,146.0,3.88763964901176,38.0,-0.47886898248374943,226.0,2.867958420466716,52.0,-0.43046642456654516,292.0,3.8159630905754627,64.0,-0.43046642456654516,292.0,3.887639649011759,76.0,-0.43046642456654516,292.0,2.867958420466716,3.88763964901176,-0.43046642456654516,-0.47886898248374943,3.887639649011759,76.0,-0.43046642456654516,292.0
4,2_power_2_small_users,CUSTOM_CLUSTERFAIR,1.0,145.34866666793823,0.0,0.0,0.0,0.6542545626666666,0.000362496,0.000362496,32.58592391230058,49.825925919744705,28.865360543300774,45.952814820372026,51.18759998480479,14.774846480299514,22.591668972906234,32.58592391230058,49.825925919744705,14.774846480299514,22.591668972906234,52.76866666475932,23.925942718095357,29.514479162295665,21.533646934347555,47.49245831370354,13.38221680448681,35.14645833671093,23.262865552554132,51.30624997615814,15.935823322018102,34.92380555470784,20.303483723891453,44.7793333530426,15.83486989558279,33.65411110719045,20.017078527650764,44.147666692733765,15.259175292310339,,0.0,,0.0,3.6881305863482563,45.33333333333333,-0.38351240236752937,138.66666666666666,3.6881305863482563,45.33333333333333,-0.38351240236752937,138.66666666666666,3.530358989323309,47.333333333333336,-0.39034279851975595,216.66666666666666,2.5666200274882267,66.66666666666666,-0.3835124023675294,277.3333333333333,3.4704507621304326,78.66666666666666,-0.3835124023675294,277.3333333333333,3.6881305863482563,90.66666666666666,-0.3835124023675294,277.3333333333333,2.5666200274882267,3.6881305863482563,-0.3835124023675294,-0.39034279851975595,3.6881305863482563,90.66666666666666,-0.3835124023675294,277.3333333333333
5,2_power_2_small_users,CUSTOM_USERCLUSTERFAIR,1.0,144.50500003496808,0.0,0.0,0.0,0.6753860346666666,0.000362496,0.000362496,29.43533333963242,50.34620369363714,24.872185948214025,45.93188888938339,51.972900009155275,13.346331144698443,22.827569119762927,29.43533333963242,50.34620369363714,13.346331144698443,22.827569119762927,54.08966668446859,24.524899879604888,32.89138750632604,22.871589958825403,50.44329165418942,14.913347316402646,33.459416672587395,23.104927071924696,50.95791665712993,15.170898513982042,3.172305524349212,2.3646943109570415,5.215333302815755,1.4383611536382737,5.830777823925018,4.854379197164412,10.70633331934611,2.6437441958399535,,0.0,,0.0,0.23266654411472262,29.0,-0.36505698412378396,155.0,0.23266654411472262,29.0,-0.36505698412378396,155.0,0.21972584299132975,38.0,-0.37049461307514453,226.0,0.206625533187198,52.33333333333333,-0.37071625966238597,291.6666666666667,0.2155412700681489,55.0,-0.3687522553498739,301.0,0.23266654411472265,58.0,-0.36505698412378396,310.0,0.20216832391751896,0.23532399156738854,-0.36505698412378396,-0.3712969243926737,0.23266654411472265,58.0,-0.36505698412378396,310.0
6,2_power_2_small_users,DEFAULT_FAIR_PARTITIONER,1.0,142.43833343187967,0.0,0.0,0.0,0.626133104,0.000472236,0.000472236,44.24150181378143,89.4211296196337,36.999111114986356,58.27517283109971,112.81373333930969,20.0596244904926,40.54460649269267,44.24150181378143,89.4211296196337,20.0596244904926,40.54460649269267,141.83866667747498,64.31134285988435,42.872658339142795,54.814327815344186,120.8929999967416,19.43897453599764,47.177475001414614,28.30223682506333,62.420583317677185,21.390829744463662,40.61977779202991,26.579007048063836,58.620000044504806,18.417491630936254,37.415694415569305,26.032947930026317,57.41566665967305,16.964722020208253,,0.0,,0.0,2.805970594991566,83.33333333333333,-0.2416598040436354,100.66666666666669,2.805970594991566,83.33333333333333,-0.2416598040436354,100.66666666666669,2.54836774348407,100.33333333333333,-0.25099171014645133,163.66666666666666,1.866599009070004,142.66666666666666,-0.2416598040436354,201.33333333333337,2.520950462584763,154.66666666666666,-0.2416598040436354,201.33333333333337,2.805970594991566,166.66666666666666,-0.2416598040436354,201.33333333333337,1.866599009070004,2.805970594991566,-0.2416598040436354,-0.25099171014645133,2.805970594991566,166.66666666666666,-0.2416598040436354,201.33333333333337
7,2_power_2_small_users,CUSTOM_FAIR_PARTITIONER,1.0,140.1229999860128,0.0,0.0,0.0,0.652609936,0.000472236,0.000472236,40.935396740402,70.10725926911388,35.437612246493906,58.15041975621824,75.27226665814717,18.560597025800043,31.787467363007885,40.935396740402,70.10725926911388,18.560597025800043,31.787467363007885,130.44433323542276,59.14501620286681,46.0205208381017,33.59614221775675,74.09629166126251,20.86625293044738,46.60130833089352,30.662075877595015,67.62520834803581,21.129588905415332,3.6291110979186163,2.1506839352364637,4.7433334191640215,1.6454822479794227,6.568111128277248,5.404518942961587,11.919666528701782,2.9780599085364985,,0.0,,0.0,,63.66666666666667,-0.10208970897699989,120.33333333333334,,63.66666666666667,-0.10208970897699989,120.33333333333334,,94.66666666666666,-0.10858133828666075,169.33333333333334,,120.33333333333334,-0.10816619938605943,223.66666666666666,,124.33333333333334,-0.10547232935802145,231.66666666666669,,127.33333333333334,-0.10208970897699989,240.66666666666669,,,-0.10208970897699989,-0.10962472374943932,,127.33333333333334,-0.10208970897699989,240.66666666666669
8,2_power_2_small_users,CUSTOM_RANDOM_PARTITIONER,1.0,147.4579999446869,0.0,0.0,0.0,0.6731404746666667,0.000472236,0.000472236,38.24832065381865,116.0742777939196,22.76810657464458,90.3273456979681,125.19409999847412,17.342244685476608,52.62946170660602,38.24832065381865,116.0742777939196,17.342244685476608,52.62946170660602,146.71499999364218,66.5223305344104,37.3097083389759,50.82228142667644,112.08854168653488,16.916666669225076,40.58368333081405,52.779830723656346,116.4059166610241,18.401125971804145,24.697611106766598,47.020025663362155,103.70266660054524,11.198191388241483,42.48736111985313,56.694022582013844,125.03866680463156,19.264276182205,,0.0,,0.0,2.969490331329334,70.0,-0.585788181356702,114.0,2.969490331329334,70.0,-0.585788181356702,114.0,2.4468893259169477,94.66666666666667,-0.5895258539814778,169.33333333333334,2.1321248134880335,121.0,-0.5931249478975614,223.0,2.519915512251889,130.0,-0.5882637399115888,226.0,2.9694903313293337,140.0,-0.585788181356702,228.0,2.1321248134880335,2.9694903313293337,-0.5849157324786437,-0.5931249478975614,2.9694903313293337,140.0,-0.585788181356702,228.0
9,2_power_2_small_users,TRUE_FIFO_PARTITIONER,1.0,149.97633330027261,0.0,0.0,0.0,0.6392009013333333,0.000472236,0.000472236,31.615443840838857,51.0372592608134,27.51773242777437,46.06874073876275,52.827899988492334,14.334819243182434,23.1409019545742,31.615443840838857,51.0372592608134,14.334819243182434,23.1409019545742,55.581333319346115,25.201239319585632,24.124533333381017,18.84884379541199,41.57112499078115,10.93835109198867,38.69407083193461,24.137194880208284,53.23458330829939,17.544353131686513,35.847250024477646,20.103982487098165,44.339333375295006,16.25357063000573,30.132194432947372,19.404670111691427,42.79699993133545,13.662296274290352,,0.0,,0.0,3.05303911107658,54.33333333333333,-0.3972180774209212,129.66666666666669,3.05303911107658,54.33333333333333,-0.3972180774209212,129.66666666666669,2.917104196287703,57.33333333333333,-0.42710930765776833,206.66666666666669,2.0114901261420433,84.66666666666667,-0.3972180774209213,259.33333333333337,2.8644420234943024,96.66666666666666,-0.3972180774209213,259.33333333333337,3.05303911107658,108.66666666666666,-0.3972180774209213,259.33333333333337,2.0114901261420433,3.05303911107658,-0.3972180774209213,-0.42710930765776833,3.05303911107658,108.66666666666666,-0.3972180774209213,259.33333333333337
